order_id,customer_id,order_date,status,total_amount
2521,373,2023-01-26,delivered,2573.72
2522,138,2025-02-13,delivered,3451.54
2523,82,2025-01-13,returned,3584.41
2524,390,2023-12-26,placed,860.32
2525,172,2025-05-21,shipped,1744.15
2526,58,2026-04-10,returned,1375.47
2527,57,2023-06-07,cancelled,1691.87
2528,80,2025-04-16,shipped,1326.14
2529,211,2025-05-18,returned,662.31
2530,356,2024-08-25,placed,140.92
2531,407,2024-08-09,shipped,484.87
2532,124,2023-08-05,delivered,3338.09
2533,456,2025-09-03,cancelled,3632.26
2534,33,2024-09-22,placed,3963.22
2535,370,2024-08-11,shipped,3074.94
2536,190,2024-11-13,cancelled,1420.46
2537,458,2025-02-28,returned,1369.66
2538,142,2025-07-09,returned,3011.52
2539,186,2026-05-23,delivered,2604.66
2540,222,2026-02-21,returned,1834.8
2541,485,2025-08-19,shipped,1330.87
2542,487,2024-09-21,delivered,3314.65
2543,420,2026-04-01,delivered,3678.23
2544,202,2025-08-29,returned,2400.21
2545,179,2024-06-08,returned,736.68
2546,307,2024-07-14,delivered,1774.57
2547,123,2026-06-18,shipped,1557.86
2548,50,2025-05-26,delivered,4987.64
2549,266,2024-04-29,shipped,1767.78
2550,236,2024-09-26,delivered,3759.8
2551,92,2026-07-28,returned,988.62
2552,395,2023-08-06,returned,3586.48
2553,305,2023-10-06,cancelled,229.96
2554,69,2025-07-17,returned,4710.58
2555,159,2023-04-26,shipped,3500.97
2556,420,2024-10-11,placed,1242.35
2557,397,2023-08-21,cancelled,2319.6
2558,343,2023-07-30,cancelled,1698.4
2559,260,2024-10-23,returned,1470.78
2560,82,2025-12-02,cancelled,1583.64
2561,280,2026-06-21,returned,1286.04
2562,136,2024-10-25,delivered,1024.6
2563,196,2023-11-12,cancelled,452.15
2564,423,2025-01-18,returned,450.12
2565,488,2026-09-05,cancelled,4178.03
2566,166,2024-04-27,delivered,96.37
2567,87,2023-12-17,returned,1861.14
2568,203,2025-06-28,delivered,2709.42
2569,194,2023-08-23,shipped,3458.06
2570,337,2026-03-01,delivered,1631.56
2571,114,2024-11-07,placed,1590.08
2572,132,2025-12-20,returned,2567.48
2573,129,2024-03-29,returned,1297.44
2574,118,2023-06-03,delivered,1725.78
2575,64,2023-11-01,returned,844.59
2576,52,2025-01-25,shipped,1599.4
2577,327,2024-10-15,cancelled,1504.21
2578,58,2026-08-28,cancelled,2064.32
2579,424,2025-11-20,delivered,500.95
2580,412,2025-10-31,delivered,517.05
2581,130,2025-11-01,cancelled,1189.92
2582,488,2025-01-18,returned,1213.52
2583,177,2026-04-19,cancelled,1392.61
2584,230,2026-02-20,cancelled,5010.93
2585,336,2026-03-20,returned,4105.16
2586,370,2025-03-23,cancelled,2803.2
2587,460,2023-05-20,returned,1055.85
2588,225,2023-03-09,shipped,495.46
2589,199,2026-06-25,placed,2925.09
2590,212,2025-12-09,placed,244.64
2591,295,2026-07-17,cancelled,2064.47
2592,350,2025-10-12,returned,793.83
2593,297,2026-08-02,placed,4399.21
2594,266,2025-11-16,shipped,3435.53
2595,106,2025-03-30,returned,3189.24
2596,64,2026-02-27,shipped,1124.28
2597,74,2023-05-17,shipped,2340.98
2598,177,2025-01-25,shipped,2255.71
2599,307,2024-11-12,delivered,375.03
2600,367,2023-08-13,placed,391.92
2601,454,2023-06-08,returned,1811.4
2602,186,2023-10-04,delivered,2061.97
2603,410,2024-05-01,placed,2436.84
2604,128,2025-09-05,placed,2655.92
2605,242,2025-08-09,returned,2325.32
2606,58,2025-10-21,cancelled,1498.52
2607,22,2024-10-31,shipped,2693.16
2608,485,2026-03-15,delivered,801.78
2609,318,2023-07-27,shipped,617.61
2610,68,2024-05-03,cancelled,1323.44
2611,88,2026-01-05,placed,578.84
2612,278,2023-06-15,shipped,1671.99
2613,353,2023-09-29,returned,729.32
2614,305,2026-07-27,shipped,1738.9
2615,52,2025-10-30,returned,2172.73
2616,293,2023-01-09,shipped,554.22
2617,370,2026-01-26,delivered,2394.7
2618,426,2024-09-28,delivered,3287.77
2619,109,2024-01-21,returned,4012.04
2620,154,2023-08-19,returned,2922.7
2621,488,2023-12-24,cancelled,2547.2
2622,453,2025-08-19,delivered,3141.4
2623,386,2024-07-11,delivered,800.92
2624,116,2025-04-25,delivered,1849.91
2625,182,2023-11-26,cancelled,1048.6
2626,399,2025-10-09,shipped,1315.4
2627,307,2024-12-12,shipped,360.33
2628,138,2025-11-24,placed,235.23
2629,124,2023-07-05,placed,385.0
2630,94,2024-07-30,cancelled,2215.25
2631,268,2026-05-18,delivered,906.11
2632,157,2026-04-21,shipped,1766.17
2633,351,2026-07-03,cancelled,3135.82
2634,400,2024-11-24,shipped,1207.27
2635,432,2025-07-05,cancelled,1822.0
2636,146,2026-06-22,shipped,1973.0
2637,384,2024-08-17,placed,2675.02
2638,438,2025-11-01,shipped,2358.14
2639,120,2025-08-22,delivered,994.38
2640,244,2024-11-26,delivered,298.44
2641,420,2023-04-04,cancelled,1612.89
2642,205,2024-03-30,placed,1756.62
2643,188,2024-06-23,delivered,1224.07
2644,78,2025-11-04,delivered,568.51
2645,120,2024-08-06,returned,295.26
2646,433,2024-06-12,shipped,2310.34
2647,448,2023-02-19,cancelled,1719.48
2648,161,2026-05-24,delivered,2843.18
2649,402,2023-07-22,cancelled,285.56
2650,437,2025-02-11,placed,3226.68
2651,79,2026-08-07,placed,2367.79
2652,352,2026-08-10,shipped,2009.97
2653,376,2025-12-09,shipped,2483.67
2654,261,2026-03-23,cancelled,3865.1
2655,389,2026-07-31,returned,1391.25
2656,99,2024-07-17,cancelled,1309.68
2657,365,2026-04-05,placed,4342.65
2658,457,2025-07-30,placed,2221.72
2659,36,2026-03-20,returned,2589.91
2660,312,2025-08-27,delivered,1435.18
2661,69,2024-02-26,delivered,3763.78
2662,286,2024-04-07,cancelled,841.26
2663,56,2026-01-16,delivered,1502.75
2664,192,2026-04-24,delivered,1556.31
2665,301,2025-03-31,returned,1340.1
2666,245,2023-07-17,shipped,1383.63
2667,113,2024-06-26,placed,149.07
2668,161,2025-05-15,shipped,4707.53
2669,184,2026-04-07,placed,2073.46
2670,147,2025-04-19,placed,2065.26
2671,378,2025-04-10,placed,1820.28
2672,364,2024-08-17,returned,583.32
2673,250,2024-04-09,returned,3177.8
2674,415,2025-12-27,delivered,1882.35
2675,429,2025-05-21,cancelled,593.34
2676,154,2025-11-08,delivered,419.61
2677,447,2026-03-30,placed,2403.93
2678,401,2023-04-24,placed,3168.88
2679,497,2024-12-23,placed,404.31
2680,57,2024-06-08,returned,474.64
2681,176,2025-08-24,placed,1118.04
2682,231,2026-03-28,placed,2598.11
2683,135,2024-11-30,delivered,3845.77
2684,14,2024-12-27,shipped,425.88
2685,483,2023-10-15,shipped,502.59
2686,418,2024-11-18,cancelled,1307.88
2687,482,2024-02-24,placed,3729.0
2688,85,2024-04-02,delivered,232.72
2689,226,2025-05-04,delivered,4179.27
2690,55,2023-02-01,placed,27.76
2691,37,2026-04-11,cancelled,2247.62
2692,38,2024-12-26,cancelled,1667.64
2693,19,2023-12-14,delivered,3891.91
2694,266,2026-01-23,delivered,4400.64
2695,465,2024-02-13,placed,390.88
2696,207,2024-07-22,delivered,2743.16
2697,234,2024-11-10,shipped,961.92
2698,445,2025-09-10,delivered,3936.22
2699,125,2026-02-05,returned,1249.84
2700,41,2023-12-16,shipped,4505.32
2701,221,2024-11-13,placed,1384.29
2702,63,2023-06-16,cancelled,1134.75
2703,190,2025-10-13,delivered,1637.75
2704,122,2026-06-19,delivered,2271.97
2705,299,2024-08-26,shipped,1171.83
2706,28,2025-02-08,placed,392.97
2707,408,2023-01-08,placed,644.85
2708,213,2024-03-31,placed,2313.99
2709,193,2023-11-14,returned,5463.79
2710,481,2025-09-29,delivered,2026.94
2711,11,2025-02-20,cancelled,461.01
2712,197,2025-08-18,placed,544.37
2713,224,2026-06-14,returned,533.54
2714,237,2025-06-13,cancelled,1175.8
2715,176,2026-02-09,shipped,4057.9
2716,465,2023-11-11,returned,4104.72
2717,447,2024-02-07,placed,228.58
2718,219,2025-06-15,delivered,163.63
2719,256,2025-12-31,cancelled,1058.19
2720,305,2025-02-08,placed,3910.45
2721,9,2023-07-08,delivered,2894.26
2722,261,2024-05-22,delivered,91.73
2723,164,2025-09-18,delivered,5317.51
2724,493,2023-05-22,shipped,1578.11
2725,494,2024-11-25,cancelled,313.88
2726,182,2023-09-16,cancelled,1555.52
2727,490,2025-11-12,shipped,582.26
2728,86,2024-09-02,delivered,2200.54
2729,149,2023-07-16,returned,326.8
2730,71,2024-07-26,returned,2911.2
2731,81,2024-07-07,returned,185.78
2732,59,2023-05-04,returned,2837.4
2733,215,2024-07-25,placed,2038.35
2734,450,2023-06-24,delivered,1703.6
2735,393,2023-10-16,returned,1857.63
2736,114,2023-04-15,placed,1945.61
2737,10,2025-06-28,cancelled,542.52
2738,238,2024-06-25,placed,445.86
2739,377,2025-01-21,delivered,1823.02
2740,61,2025-11-12,delivered,328.83
2741,494,2026-03-17,cancelled,1779.45
2742,429,2025-02-24,returned,2662.23
2743,379,2025-05-05,placed,1013.14
2744,469,2026-09-01,delivered,1235.6
2745,361,2025-07-15,returned,3103.27
2746,304,2026-06-27,cancelled,153.48
2747,456,2025-09-10,delivered,1814.33
2748,394,2024-07-14,delivered,1582.28
2749,307,2023-08-07,returned,787.4
2750,304,2024-11-10,returned,3085.25
2751,227,2024-10-13,delivered,2150.32
2752,20,2024-09-07,placed,539.48
2753,469,2026-07-25,returned,945.9
2754,260,2024-11-20,returned,2621.81
2755,325,2024-12-12,delivered,4150.83
2756,494,2025-07-22,returned,3687.61
2757,241,2024-09-04,shipped,4785.62
2758,159,2023-02-13,delivered,817.92
2759,464,2023-07-30,shipped,4284.49
2760,16,2025-01-21,delivered,2354.59
2761,327,2026-05-23,returned,740.48
2762,438,2023-06-09,delivered,3242.82
2763,112,2026-02-19,delivered,66.22
2764,227,2023-05-29,placed,1171.63
2765,81,2024-05-11,shipped,849.27
2766,301,2024-01-25,returned,2190.31
2767,350,2024-12-03,cancelled,2008.83
2768,305,2023-06-08,placed,421.38
2769,218,2024-02-14,returned,1697.15
2770,77,2024-05-18,placed,237.78
2771,38,2024-01-31,shipped,3920.5
2772,306,2023-02-07,placed,643.77
2773,208,2023-07-12,placed,1566.94
2774,324,2025-11-19,placed,1385.34
2775,166,2024-07-20,delivered,3063.65
2776,250,2026-06-13,cancelled,154.58
2777,92,2024-02-15,shipped,3483.25
2778,289,2024-01-17,cancelled,881.13
2779,35,2023-09-04,delivered,32.63
2780,300,2025-09-21,shipped,2402.46
2781,38,2023-01-03,returned,1128.97
2782,81,2025-01-05,returned,771.22
2783,460,2023-04-01,returned,940.87
2784,400,2023-03-02,placed,2398.44
2785,100,2024-10-08,shipped,2432.75
2786,284,2024-02-21,placed,2460.81
2787,433,2024-08-30,returned,2397.91
2788,112,2024-03-30,cancelled,2499.61
2789,464,2024-05-22,returned,3801.82
2790,388,2026-01-26,cancelled,1026.06
2791,199,2026-01-25,cancelled,3740.6
2792,390,2023-06-28,delivered,507.33
2793,205,2023-07-06,placed,488.67
2794,285,2025-05-05,delivered,2818.86
2795,371,2025-10-20,placed,4115.65
2796,78,2025-06-15,delivered,628.34
2797,255,2023-07-20,returned,719.92
2798,391,2025-09-05,shipped,3545.65
2799,445,2023-05-01,returned,3007.06
2800,208,2025-04-19,delivered,446.4
2801,21,2025-04-18,delivered,464.0
2802,400,2024-06-04,returned,2367.56
2803,59,2026-04-24,cancelled,525.09
2804,393,2024-03-31,placed,1731.12
2805,109,2023-03-03,delivered,2604.65
2806,163,2025-06-20,shipped,2228.79
2807,218,2024-08-18,returned,2792.85
2808,102,2024-01-08,delivered,3316.8
2809,84,2023-04-29,returned,3561.68
2810,299,2023-08-11,shipped,3938.73
2811,173,2023-02-03,returned,1203.9
2812,319,2025-04-26,shipped,4746.12
2813,263,2025-11-03,delivered,2618.16
2814,456,2024-02-20,placed,1639.31
2815,459,2025-05-17,shipped,2915.06
2816,412,2025-05-15,cancelled,1187.43
2817,416,2023-04-25,cancelled,683.88
2818,130,2026-07-07,returned,111.12
2819,18,2024-12-29,shipped,1211.91
2820,492,2025-10-15,shipped,2198.39
2821,40,2026-07-10,shipped,3488.34
2822,193,2024-12-02,shipped,1963.37
2823,283,2025-10-05,returned,962.18
2824,22,2024-11-06,delivered,3381.89
2825,125,2023-01-26,placed,1016.86
2826,376,2025-06-03,shipped,2809.18
2827,268,2024-12-15,cancelled,4850.32
2828,360,2026-07-17,delivered,2497.38
2829,370,2024-01-05,shipped,1573.57
2830,41,2023-10-04,placed,3140.14
2831,489,2026-01-20,shipped,1288.07
2832,326,2026-02-01,shipped,1386.02
2833,84,2025-02-17,delivered,337.76
2834,173,2023-04-24,delivered,2526.3
2835,299,2024-12-18,cancelled,2506.94
2836,143,2024-03-06,returned,1687.06
2837,84,2025-03-02,delivered,5249.92
2838,216,2024-10-22,delivered,67.56
2839,285,2026-06-09,returned,512.16
2840,124,2024-04-01,returned,854.51
2841,345,2023-08-31,placed,214.64
2842,144,2023-02-02,shipped,1214.44
2843,164,2024-12-10,cancelled,3266.48
2844,254,2024-05-28,delivered,3444.49
2845,154,2023-05-03,returned,1905.26
2846,437,2026-08-09,delivered,2567.66
2847,39,2024-12-29,cancelled,1013.56
2848,152,2024-01-19,delivered,528.8
2849,198,2023-09-03,returned,1166.94
2850,186,2025-10-29,shipped,1712.88
2851,147,2023-07-27,placed,1295.34
2852,428,2026-07-03,placed,2827.03
2853,32,2025-07-01,placed,1670.53
2854,45,2023-03-21,returned,3087.48
2855,457,2026-07-15,cancelled,1263.03
2856,318,2023-09-01,placed,645.55
2857,440,2025-08-16,delivered,2007.82
2858,423,2024-02-05,returned,259.0
2859,36,2023-05-13,shipped,2032.32
2860,492,2023-07-11,shipped,2752.72
2861,154,2026-04-15,placed,1396.71
2862,370,2023-12-13,shipped,933.04
2863,491,2026-06-19,cancelled,1544.48
2864,177,2026-04-23,placed,4033.74
2865,107,2023-03-11,placed,2831.18
2866,498,2023-11-19,placed,1937.38
2867,446,2025-03-13,cancelled,896.79
2868,144,2023-11-14,cancelled,4099.81
2869,5,2024-11-14,placed,2146.86
2870,452,2024-11-08,returned,2138.72
2871,282,2026-06-29,delivered,3690.21
2872,494,2023-12-28,shipped,2334.14
2873,251,2024-03-03,shipped,1377.66
2874,212,2025-01-13,cancelled,3180.4
2875,67,2023-03-29,placed,1682.01
2876,3,2023-02-08,returned,390.81
2877,41,2025-05-01,delivered,1326.3
2878,198,2026-05-13,placed,454.9
2879,384,2023-01-26,placed,3755.65
2880,257,2025-01-14,shipped,4424.43
2881,347,2025-02-26,delivered,2973.04
2882,4,2023-05-17,placed,1294.2
2883,71,2025-10-22,shipped,3923.36
2884,373,2025-05-25,cancelled,1011.16
2885,167,2023-06-18,cancelled,266.06
2886,400,2025-02-02,returned,3474.54
2887,418,2024-08-22,returned,2272.11
2888,89,2026-02-11,cancelled,4016.98
2889,44,2024-11-03,cancelled,2898.04
2890,381,2025-11-18,placed,2170.56
2891,365,2023-07-11,shipped,2823.57
2892,319,2024-12-27,delivered,2801.34
2893,47,2023-08-15,delivered,1109.54
2894,455,2023-11-26,returned,1920.2
2895,441,2026-07-04,cancelled,1524.05
2896,43,2026-07-16,delivered,2012.38
2897,296,2025-01-16,placed,42.65
2898,478,2023-02-26,cancelled,2000.3
2899,296,2025-12-28,cancelled,2631.2
2900,95,2026-07-15,shipped,4346.04
2901,89,2025-04-14,delivered,376.73
2902,373,2025-05-27,returned,757.4
2903,208,2023-08-13,cancelled,2941.55
2904,210,2023-03-22,delivered,1656.1
2905,416,2026-05-23,shipped,3786.41
2906,256,2024-01-03,placed,4302.2
2907,178,2023-12-04,placed,2842.59
2908,307,2025-07-02,returned,981.27
2909,296,2026-09-04,delivered,314.26
2910,392,2026-02-06,shipped,1673.76
2911,116,2023-10-13,placed,1603.5
2912,475,2026-02-03,delivered,2155.89
2913,45,2024-01-14,cancelled,2181.65
2914,409,2023-08-05,delivered,1353.6
2915,223,2024-12-18,shipped,493.44
2916,485,2023-04-04,returned,2251.1
2917,96,2023-05-01,delivered,3314.59
2918,18,2025-07-27,shipped,2808.89
2919,496,2026-01-21,placed,1922.22
2920,113,2025-09-01,cancelled,1132.83
2921,352,2026-09-04,placed,2271.65
2922,251,2026-03-26,returned,762.02
2923,75,2023-10-11,cancelled,1324.8
2924,493,2024-11-09,shipped,3312.66
2925,85,2025-12-13,placed,4362.03
2926,449,2026-04-03,returned,2656.1
2927,287,2026-06-24,returned,1211.07
2928,241,2025-05-03,cancelled,665.2
2929,347,2026-08-09,cancelled,1425.31
2930,285,2025-08-09,returned,1199.74
2931,112,2024-01-02,placed,12.77
2932,75,2025-06-09,cancelled,815.9
2933,200,2024-03-08,cancelled,470.56
2934,259,2023-10-11,cancelled,2236.35
2935,18,2026-07-12,returned,804.72
2936,497,2024-03-17,placed,3565.53
2937,323,2026-05-13,delivered,1594.0
2938,403,2023-06-29,returned,500.7
2939,471,2026-05-24,cancelled,2608.27
2940,367,2025-03-29,delivered,2835.45
2941,484,2023-01-06,returned,592.65
2942,177,2023-01-13,placed,4089.16
2943,207,2023-08-22,returned,1505.12
2944,262,2025-01-16,returned,2678.46
2945,58,2025-07-25,shipped,592.47
2946,422,2024-10-19,shipped,1498.9
2947,207,2024-06-11,delivered,1789.95
2948,23,2023-04-20,shipped,3337.03
2949,309,2026-03-24,shipped,1644.58
2950,339,2025-05-25,cancelled,520.46
2951,162,2024-12-24,placed,1181.34
2952,247,2026-04-14,shipped,2529.94
2953,469,2026-01-01,placed,2270.89
2954,42,2024-08-21,returned,1850.06
2955,486,2023-06-15,returned,3103.74
2956,113,2026-07-30,shipped,1248.76
2957,22,2024-05-20,returned,3222.36
2958,268,2025-03-19,returned,1263.37
2959,459,2024-06-03,shipped,3800.14
2960,48,2026-02-01,shipped,115.16
2961,330,2025-12-27,placed,3130.46
2962,469,2026-08-15,shipped,228.96
2963,405,2023-06-17,delivered,2816.4
2964,293,2024-05-12,cancelled,2497.97
2965,483,2023-09-17,returned,1124.52
2966,414,2023-01-13,cancelled,347.44
2967,256,2025-09-25,placed,746.22
2968,207,2025-10-16,placed,4054.78
2969,21,2025-07-03,cancelled,2141.07
2970,334,2025-08-11,cancelled,3486.16
2971,50,2023-09-15,cancelled,2576.12
2972,164,2026-01-02,returned,276.36
2973,413,2025-04-20,cancelled,2348.96
2974,268,2025-12-22,shipped,2018.3
2975,382,2023-10-25,cancelled,2336.74
2976,76,2026-08-10,delivered,1309.58
2977,381,2026-07-24,cancelled,1121.52
2978,268,2023-02-19,returned,3038.95
2979,5,2024-10-24,delivered,1029.8
2980,191,2025-08-04,cancelled,295.28
2981,77,2025-03-25,shipped,930.42
2982,297,2023-01-10,delivered,1906.15
2983,136,2026-08-15,shipped,1523.87
2984,112,2025-05-08,cancelled,3073.99
2985,316,2023-05-30,cancelled,2497.36
2986,398,2024-01-08,delivered,973.04
2987,388,2024-11-03,cancelled,1096.72
2988,104,2023-08-18,delivered,1940.6
2989,348,2023-09-18,returned,683.46
2990,118,2025-09-19,returned,3852.8
2991,362,2025-06-22,returned,2020.2
2992,53,2025-03-21,delivered,347.3
2993,152,2023-08-24,placed,1801.51
2994,183,2025-03-01,shipped,3143.3
2995,420,2025-09-29,shipped,796.78
2996,406,2023-06-21,delivered,2017.89
2997,278,2026-06-08,delivered,2435.89
2998,131,2026-02-23,shipped,1817.73
2999,446,2026-03-30,returned,1103.89
3000,375,2025-09-06,returned,1159.68
3001,236,2024-01-04,placed,1446.34
3002,2,2026-02-13,cancelled,2162.22
3003,276,2023-02-01,shipped,2977.68
3004,185,2026-07-27,returned,3406.67
3005,49,2025-06-29,shipped,1194.03
3006,288,2025-04-05,placed,1472.46
3007,409,2025-07-03,cancelled,1459.6
3008,350,2026-04-01,placed,1869.9
3009,474,2023-01-03,delivered,3122.89
3010,202,2024-07-28,delivered,3581.72
3011,398,2025-06-23,delivered,1497.66
3012,38,2025-05-23,returned,961.27
3013,312,2026-02-21,returned,1702.04
3014,59,2024-03-10,delivered,42.12
3015,115,2026-02-08,returned,795.66
3016,1,2024-06-30,delivered,1797.61
3017,300,2023-06-13,returned,432.68
3018,269,2024-11-27,cancelled,1240.89
3019,361,2024-10-28,returned,174.6
3020,464,2024-11-26,cancelled,1128.16
3021,119,2023-02-28,cancelled,1132.1
3022,89,2025-08-27,placed,2265.76
3023,433,2023-03-05,delivered,2530.48
3024,158,2026-05-19,returned,427.08
3025,414,2024-12-16,shipped,4496.93
3026,257,2024-03-01,cancelled,2745.91
3027,103,2024-06-10,shipped,3787.34
3028,133,2024-03-25,returned,1757.36
3029,332,2026-03-28,placed,1388.85
3030,308,2025-12-21,placed,3460.33
3031,483,2026-08-23,placed,1980.32
3032,311,2023-10-31,placed,969.67
3033,142,2025-07-15,placed,2325.54
3034,161,2026-07-11,placed,413.54
3035,265,2026-05-17,shipped,4269.18
3036,488,2023-09-22,shipped,2997.53
3037,11,2024-03-18,shipped,1666.4
3038,237,2023-03-26,cancelled,2783.29
3039,485,2025-04-20,cancelled,3039.22
3040,388,2023-02-07,cancelled,320.07
3041,469,2024-08-03,returned,246.76
3042,369,2023-02-02,cancelled,68.05
3043,252,2025-12-07,cancelled,3184.92
3044,257,2026-06-10,cancelled,247.19
3045,34,2026-02-03,placed,1987.92
3046,349,2023-11-29,delivered,2590.34
3047,354,2024-09-28,placed,1227.62
3048,284,2026-07-12,returned,2353.08
3049,43,2026-01-23,cancelled,4318.51
3050,301,2026-01-09,shipped,972.0
3051,18,2024-11-29,cancelled,918.73
3052,186,2023-11-15,shipped,1224.53
3053,113,2023-04-08,placed,1617.56
3054,350,2025-03-17,cancelled,397.44
3055,286,2024-08-12,delivered,205.11
3056,41,2023-05-09,returned,2248.12
3057,65,2024-08-23,placed,1759.42
3058,148,2023-06-17,cancelled,2445.8
3059,301,2026-08-02,returned,1493.55
3060,54,2026-05-17,delivered,491.16
3061,441,2024-05-22,shipped,5985.9
3062,402,2026-04-11,returned,893.76
3063,125,2025-07-20,placed,4331.88
3064,145,2025-11-17,returned,1109.58
3065,262,2023-03-25,returned,518.82
3066,470,2025-12-14,delivered,1199.4
3067,185,2023-03-15,delivered,1472.09
3068,229,2025-03-31,cancelled,4276.82
3069,93,2024-08-03,delivered,868.96
3070,241,2023-05-17,returned,143.0
3071,146,2023-03-16,delivered,1983.36
3072,68,2023-03-12,shipped,3076.65
3073,376,2026-02-16,placed,2166.02
3074,419,2024-06-23,delivered,283.54
3075,255,2025-04-09,placed,1441.17
3076,173,2024-07-06,returned,1929.72
3077,411,2026-03-07,shipped,211.5
3078,407,2025-11-24,cancelled,1594.21
3079,41,2025-04-18,cancelled,1025.52
3080,287,2024-09-01,delivered,2295.32
3081,455,2024-09-15,placed,2560.42
3082,48,2024-07-29,placed,829.4
3083,376,2025-04-13,shipped,597.67
3084,2,2023-05-17,shipped,4461.58
3085,222,2025-05-24,cancelled,1596.94
3086,154,2025-06-27,returned,291.72
3087,393,2023-02-04,cancelled,2669.93
3088,392,2024-11-26,shipped,3427.8
3089,87,2025-03-01,delivered,3287.68
3090,415,2023-05-26,delivered,1884.92
3091,406,2023-01-17,returned,551.16
3092,490,2025-08-16,returned,2913.51
3093,396,2025-03-07,shipped,2184.92
3094,397,2026-02-04,delivered,105.86
3095,212,2026-04-30,cancelled,2098.13
3096,352,2023-06-19,delivered,4127.44
3097,173,2024-11-14,placed,2722.14
3098,136,2024-04-22,shipped,1284.96
3099,32,2024-10-09,delivered,1330.68
3100,71,2025-04-14,placed,1328.57
3101,337,2023-09-07,placed,1358.8
3102,45,2023-07-05,delivered,2512.6
3103,211,2023-03-01,shipped,603.23
3104,50,2023-06-21,placed,1534.77
3105,461,2025-02-24,delivered,2373.55
3106,411,2024-11-20,delivered,1022.98
3107,460,2025-05-25,delivered,216.91
3108,6,2024-04-25,returned,792.96
3109,412,2025-02-23,shipped,2242.2
3110,45,2024-12-28,shipped,2170.49
3111,215,2023-07-15,shipped,1771.19
3112,208,2024-09-23,cancelled,1453.56
3113,58,2025-03-21,placed,1108.72
3114,22,2024-01-27,cancelled,3627.2
3115,97,2026-07-28,returned,828.17
3116,376,2024-11-26,returned,2708.88
3117,362,2025-06-02,returned,905.91
3118,271,2023-07-14,delivered,609.55
3119,157,2023-11-16,returned,2032.44
3120,363,2026-01-05,delivered,1890.53
3121,395,2025-01-21,delivered,190.3
3122,237,2023-03-15,placed,1676.46
3123,349,2024-04-07,shipped,783.52
3124,56,2026-08-05,cancelled,2020.18
3125,360,2025-05-10,placed,1085.85
3126,457,2023-09-28,returned,1221.0
3127,281,2023-04-02,shipped,835.9
3128,256,2023-09-12,placed,5106.55
3129,189,2024-10-01,cancelled,1707.92
3130,196,2025-07-18,delivered,597.06
3131,446,2024-09-20,placed,2497.32
3132,426,2025-07-19,cancelled,1034.8
3133,443,2026-02-19,placed,441.64
3134,2,2025-01-30,returned,1268.82
3135,2,2024-03-27,returned,116.92
3136,447,2024-02-07,shipped,1515.84
3137,433,2024-03-17,returned,3015.36
3138,52,2023-05-21,placed,5677.93
3139,289,2026-03-23,placed,3104.36
3140,218,2026-05-08,cancelled,2837.56
3141,251,2024-10-28,cancelled,4099.14
3142,315,2026-05-21,returned,2433.54
3143,91,2025-05-08,delivered,492.92
3144,195,2025-07-20,delivered,2513.19
3145,123,2024-09-19,placed,1248.91
3146,21,2023-10-14,delivered,3933.14
3147,28,2024-10-08,shipped,3479.25
3148,189,2025-10-29,placed,2323.32
3149,291,2025-12-30,delivered,2306.38
3150,343,2025-12-20,delivered,360.52
3151,170,2024-05-20,cancelled,1328.47
3152,97,2024-06-22,cancelled,3540.98
3153,413,2026-01-15,returned,1350.4
3154,440,2023-01-10,cancelled,4320.97
3155,481,2023-01-14,returned,765.04
3156,442,2024-04-25,returned,2476.22
3157,408,2025-01-15,returned,165.85
3158,256,2023-07-11,placed,1187.45
3159,429,2024-08-14,cancelled,3733.27
3160,2,2025-04-28,shipped,1067.94
3161,407,2026-05-11,cancelled,1423.85
3162,411,2024-04-28,returned,1618.59
3163,296,2026-08-03,delivered,343.92
3164,39,2023-09-25,delivered,10.46
3165,88,2024-01-17,shipped,1103.57
3166,341,2023-10-22,placed,2515.61
3167,221,2023-12-19,delivered,3422.77
3168,417,2023-08-23,returned,326.95
3169,82,2026-02-13,returned,2650.27
3170,146,2023-11-27,shipped,1127.22
3171,462,2023-09-21,returned,2303.14
3172,354,2023-08-25,returned,1067.51
3173,198,2023-12-18,cancelled,2000.47
3174,495,2023-05-16,delivered,335.77
3175,32,2026-01-22,returned,1286.46
3176,129,2023-07-04,placed,2271.5
3177,323,2025-05-30,shipped,571.01
3178,275,2026-04-04,cancelled,4063.34
3179,466,2024-03-30,cancelled,1380.5
3180,150,2023-10-10,placed,701.96
3181,452,2024-09-05,delivered,1933.72
3182,75,2024-05-11,delivered,2962.87
3183,249,2024-05-15,cancelled,1456.92
3184,87,2023-08-19,returned,3623.67
3185,469,2024-12-09,cancelled,1238.64
3186,350,2025-12-09,returned,1436.17
3187,283,2025-04-17,delivered,3368.5
3188,184,2024-08-05,placed,3390.1
3189,381,2025-08-13,delivered,1710.83
3190,55,2023-06-09,shipped,2620.47
3191,472,2026-04-01,shipped,1904.12
3192,403,2023-06-25,cancelled,884.68
3193,423,2023-09-12,shipped,219.26
3194,406,2024-12-16,returned,5041.06
3195,217,2025-07-22,shipped,1133.51
3196,124,2024-03-03,placed,2568.82
3197,10,2024-07-31,shipped,2144.02
3198,13,2025-05-04,returned,71.68
3199,135,2026-05-22,cancelled,1075.24
3200,329,2025-10-22,shipped,1870.89
3201,438,2025-02-28,placed,1610.8
