order_item_id,order_id,product_id,quantity,unit_price
7973,2673,98,2,211.06
7974,2673,84,2,239.45
7975,2673,157,3,415.42
7976,2674,78,2,12.33
7977,2674,41,3,348.57
7978,2674,39,3,270.66
7979,2675,186,1,125.94
7980,2675,119,2,233.7
7981,2676,58,1,419.61
7982,2677,9,2,193.23
7983,2677,98,1,460.44
7984,2677,32,2,336.42
7985,2677,105,1,194.7
7986,2677,7,3,229.83
7987,2678,146,1,416.26
7988,2678,149,2,368.15
7989,2678,97,2,444.75
7990,2678,186,4,207.56
7991,2678,142,2,148.29
7992,2679,68,1,144.05
7993,2679,51,1,260.26
7994,2680,80,1,474.64
7995,2681,41,3,319.91
7996,2681,114,1,158.31
7997,2682,93,4,5.67
7998,2682,191,3,397.23
7999,2682,99,4,54.54
8000,2682,170,4,265.65
8001,2682,18,1,102.98
8002,2683,70,3,239.53
8003,2683,196,2,231.57
8004,2683,170,4,301.82
8005,2683,14,4,364.19
8006,2684,116,3,132.84
8007,2684,161,4,6.84
8008,2685,156,1,355.47
8009,2685,101,3,49.04
8010,2686,19,1,417.56
8011,2686,5,2,88.08
8012,2686,195,4,178.54
8013,2687,12,3,247.01
8014,2687,102,2,48.36
8015,2687,10,1,18.25
8016,2687,137,4,323.78
8017,2687,76,4,394.47
8018,2688,102,1,197.31
8019,2688,74,1,35.41
8020,2689,103,4,301.73
8021,2689,144,4,388.57
8022,2689,163,3,256.84
8023,2689,133,1,236.31
8024,2689,167,2,205.62
8025,2690,117,4,6.94
8026,2691,196,2,328.65
8027,2691,81,3,299.78
8028,2691,52,1,224.85
8029,2691,27,1,466.13
8030,2692,147,4,416.91
8031,2693,7,2,461.35
8032,2693,69,3,150.39
8033,2693,92,3,425.36
8034,2693,109,4,143.26
8035,2693,60,2,334.46
8036,2694,187,4,492.54
8037,2694,88,3,470.36
8038,2694,59,1,242.62
8039,2694,175,1,410.18
8040,2694,187,2,183.3
8041,2695,80,2,195.44
8042,2696,185,4,360.23
8043,2696,190,4,325.56
8044,2697,117,2,480.96
8045,2698,178,2,140.16
8046,2698,127,2,464.9
8047,2698,51,3,423.67
8048,2698,97,3,485.03
8049,2699,123,4,278.94
8050,2699,170,1,134.08
8051,2700,148,2,396.56
8052,2700,196,4,459.12
8053,2700,100,4,468.93
8054,2701,94,1,241.46
8055,2701,59,3,233.94
8056,2701,33,1,441.01
8057,2702,87,1,199.63
8058,2702,151,2,467.56
8059,2703,78,4,108.27
8060,2703,152,4,12.71
8061,2703,76,3,183.51
8062,2703,2,2,301.65
8063,2704,122,1,363.53
8064,2704,102,4,477.11
8065,2705,83,2,304.15
8066,2705,167,1,167.99
8067,2705,160,2,197.77
8068,2706,171,1,392.97
8069,2707,22,3,214.95
8070,2708,118,2,283.11
8071,2708,65,1,73.96
8072,2708,23,2,5.6
8073,2708,173,2,329.3
8074,2708,50,3,334.67
8075,2709,14,4,241.65
8076,2709,51,2,41.42
8077,2709,68,3,266.97
8078,2709,127,4,474.6
8079,2709,63,4,428.76
8080,2710,186,4,39.75
8081,2710,36,2,493.97
8082,2710,198,2,440.0
8083,2711,193,1,265.5
8084,2711,102,3,65.17
8085,2712,8,2,98.84
8086,2712,68,1,346.69
8087,2713,109,2,161.85
8088,2713,161,1,209.84
8089,2714,4,2,77.93
8090,2714,148,1,357.94
8091,2714,188,2,331.0
8092,2715,39,4,403.5
8093,2715,27,2,193.36
8094,2715,155,2,233.24
8095,2715,67,3,423.6
8096,2715,43,2,159.95
8097,2716,195,3,132.78
8098,2716,176,3,381.26
8099,2716,64,4,384.54
8100,2716,187,4,256.11
8101,2717,80,2,114.29
8102,2718,155,1,163.63
8103,2719,86,3,352.73
8104,2720,179,2,391.1
8105,2720,136,4,464.89
8106,2720,14,2,461.54
8107,2720,148,1,345.61
8108,2721,61,4,88.31
8109,2721,106,2,443.73
8110,2721,102,4,363.8
8111,2721,56,2,99.18
8112,2722,138,1,91.73
8113,2723,151,4,236.86
8114,2723,59,4,485.23
8115,2723,147,2,302.81
8116,2723,92,4,427.09
8117,2723,81,3,38.39
8118,2724,185,4,138.37
8119,2724,22,1,36.87
8120,2724,173,2,493.88
8121,2725,56,4,78.47
8122,2726,111,1,56.19
8123,2726,94,3,366.49
8124,2726,42,2,107.96
8125,2726,4,1,183.94
8126,2727,191,2,291.13
8127,2728,36,4,115.47
8128,2728,44,1,24.46
8129,2728,121,2,46.2
8130,2728,163,4,118.62
8131,2728,110,3,382.44
8132,2729,39,2,6.32
8133,2729,35,1,36.71
8134,2729,115,1,277.45
8135,2730,65,1,221.24
8136,2730,184,2,247.58
8137,2730,179,4,382.21
8138,2730,54,4,166.49
8139,2731,91,3,50.23
8140,2731,182,1,14.07
8141,2731,94,1,21.02
8142,2732,177,3,356.45
8143,2732,33,4,439.17
8144,2732,54,1,11.37
8145,2733,35,2,124.11
8146,2733,10,2,374.18
8147,2733,136,2,6.4
8148,2733,49,3,342.99
8149,2734,117,3,404.4
8150,2734,148,1,490.4
8151,2735,144,1,432.91
8152,2735,29,4,356.18
8153,2736,110,4,418.89
8154,2736,121,3,9.58
8155,2736,53,1,130.85
8156,2736,72,3,36.82
8157,2737,112,4,135.63
8158,2738,176,3,148.62
8159,2739,8,1,167.95
8160,2739,168,1,247.45
8161,2739,77,2,292.15
8162,2739,106,2,260.28
8163,2739,151,2,151.38
8164,2740,82,1,328.83
8165,2741,147,4,53.86
8166,2741,185,2,65.47
8167,2741,42,3,189.38
8168,2741,179,2,349.68
8169,2741,35,1,165.57
8170,2742,117,4,319.8
8171,2742,61,3,461.01
8172,2743,128,4,91.31
8173,2743,88,2,299.93
8174,2743,12,1,48.04
8175,2744,84,3,255.74
8176,2744,112,2,234.19
8177,2745,138,2,203.92
8178,2745,57,1,491.67
8179,2745,71,1,484.84
8180,2745,6,3,454.7
8181,2745,92,1,354.82
8182,2746,140,4,38.37
8183,2747,46,2,187.15
8184,2747,180,3,480.01
8185,2748,153,2,27.37
8186,2748,189,3,283.95
8187,2748,114,3,225.23
8188,2749,28,2,393.7
8189,2750,5,3,380.51
8190,2750,120,4,485.93
8191,2751,197,1,48.44
8192,2751,100,1,277.0
8193,2751,92,4,456.22
8194,2752,169,2,94.86
8195,2752,199,2,104.7
8196,2752,182,4,35.09
8197,2753,70,4,219.15
8198,2753,192,1,69.3
8199,2754,151,2,8.48
8200,2754,127,3,198.26
8201,2754,28,1,375.11
8202,2754,188,4,290.77
8203,2754,153,2,235.94
8204,2755,13,2,109.57
8205,2755,174,4,375.34
8206,2755,133,3,441.84
8207,2755,38,3,368.27
8208,2756,132,4,258.7
8209,2756,27,3,389.09
8210,2756,148,4,200.98
8211,2756,63,1,357.32
8212,2756,146,1,324.3
8213,2757,151,3,309.66
8214,2757,157,3,392.01
8215,2757,81,4,343.58
8216,2757,165,3,435.43
8217,2758,12,4,204.48
8218,2759,35,4,321.92
8219,2759,88,3,328.83
8220,2759,77,4,416.02
8221,2759,146,1,346.24
8222,2760,88,2,460.85
8223,2760,133,3,477.63
8224,2761,119,4,185.12
8225,2762,130,2,461.36
8226,2762,128,3,211.24
8227,2762,142,1,192.32
8228,2762,135,3,498.02
8229,2763,126,2,33.11
8230,2764,120,4,51.49
8231,2764,176,2,161.57
8232,2764,7,1,248.51
8233,2764,137,2,197.01
8234,2765,51,3,144.85
8235,2765,61,2,207.36
8236,2766,34,3,342.65
8237,2766,12,2,115.98
8238,2766,196,2,465.2
8239,2767,51,2,232.01
8240,2767,81,3,405.39
8241,2767,73,4,82.16
8242,2768,36,2,126.61
8243,2768,124,4,42.04
8244,2769,9,2,356.63
8245,2769,81,3,175.61
8246,2769,116,1,457.06
8247,2770,106,1,237.78
8248,2771,80,3,468.82
8249,2771,93,3,400.66
8250,2771,101,1,384.16
8251,2771,28,2,463.95
8252,2772,123,1,422.16
8253,2772,84,1,221.61
8254,2773,44,2,453.64
8255,2773,139,2,329.83
8256,2774,99,3,145.23
8257,2774,143,3,127.92
8258,2774,2,3,188.63
8259,2775,86,1,67.4
8260,2775,105,2,354.32
8261,2775,110,1,252.36
8262,2775,125,3,461.85
8263,2775,56,2,324.85
8264,2776,148,1,135.11
8265,2776,106,1,19.47
8266,2777,145,4,361.83
8267,2777,37,4,445.45
8268,2777,145,1,95.95
8269,2777,176,2,79.09
8270,2778,87,1,203.2
8271,2778,118,1,218.67
8272,2778,119,1,459.26
8273,2779,45,1,32.63
8274,2780,80,1,231.26
8275,2780,154,4,447.55
8276,2780,30,4,95.25
8277,2781,176,2,378.68
8278,2781,60,1,371.61
8279,2782,167,2,60.68
8280,2782,87,2,17.32
8281,2782,22,2,90.8
8282,2782,107,1,433.62
8283,2783,38,2,327.92
8284,2783,114,3,95.01
8285,2784,74,3,248.04
8286,2784,139,4,395.7
8287,2784,141,2,35.76
8288,2785,178,1,480.19
8289,2785,43,4,488.14
8290,2786,67,4,353.33
8291,2786,94,3,72.99
8292,2786,70,4,207.13
8293,2787,178,1,325.13
8294,2787,68,4,82.04
8295,2787,161,3,458.82
8296,2787,88,2,184.08
8297,2788,120,3,237.29
8298,2788,141,3,11.98
8299,2788,1,3,211.2
8300,2788,123,4,231.78
8301,2788,14,4,47.77
8302,2789,129,4,476.98
8303,2789,40,3,81.76
8304,2789,134,1,398.8
8305,2789,35,2,447.32
8306,2789,176,1,355.18
8307,2790,31,4,18.29
8308,2790,88,2,433.51
8309,2790,20,4,21.47
8310,2791,132,1,398.47
8311,2791,20,4,192.11
8312,2791,121,3,319.81
8313,2791,37,4,293.4
8314,2791,49,1,440.66
8315,2792,143,3,122.92
8316,2792,96,3,46.19
8317,2793,148,1,488.67
8318,2794,6,4,6.37
8319,2794,180,1,238.28
8320,2794,178,4,245.52
8321,2794,27,3,89.42
8322,2794,123,4,326.19
8323,2795,74,1,146.07
8324,2795,58,4,487.65
8325,2795,149,3,367.34
8326,2795,153,4,229.24
8327,2796,22,1,167.12
8328,2796,18,1,22.32
8329,2796,147,1,30.36
8330,2796,121,1,408.54
8331,2797,8,2,10.85
8332,2797,13,2,177.27
8333,2797,74,4,85.92
8334,2798,45,1,45.54
8335,2798,173,2,311.95
8336,2798,121,3,452.71
8337,2798,155,4,138.17
8338,2798,118,3,321.8
8339,2799,83,4,375.34
8340,2799,66,2,176.54
8341,2799,99,3,336.13
8342,2799,43,1,144.23
8343,2800,90,2,223.2
8344,2801,49,2,232.0
8345,2802,114,4,399.13
8346,2802,102,4,192.76
8347,2803,136,3,175.03
8348,2804,78,1,400.97
8349,2804,134,3,309.61
8350,2804,101,1,141.14
8351,2804,151,1,260.18
8352,2805,103,2,145.2
8353,2805,12,3,224.88
8354,2805,68,3,18.27
8355,2805,159,4,108.5
8356,2805,67,3,383.6
8357,2806,189,1,53.1
8358,2806,30,1,347.28
8359,2806,15,3,401.34
8360,2806,19,3,208.13
8361,2807,142,3,300.24
8362,2807,43,1,125.17
8363,2807,148,4,63.3
8364,2807,171,2,30.9
8365,2807,169,4,362.99
8366,2808,3,1,442.95
8367,2808,38,4,136.03
8368,2808,89,4,333.04
8369,2808,35,1,170.8
8370,2808,85,3,275.59
8371,2809,124,1,360.54
8372,2809,37,1,427.66
8373,2809,73,4,486.01
8374,2809,66,3,226.19
8375,2809,99,1,150.87
8376,2810,27,4,361.92
8377,2810,65,4,493.4
8378,2810,47,1,134.81
8379,2810,21,4,95.66
8380,2811,70,3,401.3
8381,2812,115,4,311.74
8382,2812,129,4,296.89
8383,2812,139,4,470.65
8384,2812,85,3,143.0
8385,2813,195,3,483.41
8386,2813,61,3,7.11
8387,2813,157,2,362.41
8388,2813,149,2,210.89
8389,2814,155,4,95.09
8390,2814,117,3,333.43
8391,2814,17,2,129.33
8392,2815,155,1,59.89
8393,2815,72,3,394.87
8394,2815,123,2,213.86
8395,2815,172,3,206.53
8396,2815,18,3,207.75
8397,2816,181,2,352.11
8398,2816,62,1,483.21
8399,2817,169,4,170.97
8400,2818,81,2,55.56
8401,2819,116,3,124.43
8402,2819,14,2,419.31
8403,2820,18,4,319.69
8404,2820,42,3,152.63
8405,2820,91,4,98.09
8406,2820,17,1,69.38
8407,2821,179,1,248.31
8408,2821,48,4,272.1
8409,2821,13,4,211.02
8410,2821,82,3,176.62
8411,2821,131,3,259.23
8412,2822,111,3,355.78
8413,2822,76,1,263.83
8414,2822,8,2,316.1
8415,2823,87,2,42.63
8416,2823,44,4,219.23
8417,2824,70,4,296.72
8418,2824,183,3,91.92
8419,2824,129,2,496.8
8420,2824,137,3,227.26
8421,2824,10,3,81.29
8422,2825,173,2,408.17
8423,2825,139,4,50.13
8424,2826,191,2,459.39
8425,2826,54,4,472.6
8426,2827,33,4,465.09
8427,2827,192,4,274.84
8428,2827,35,4,472.65
8429,2828,121,2,266.95
8430,2828,190,4,490.87
8431,2829,2,4,227.17
8432,2829,58,3,221.63
8433,2830,47,2,412.82
8434,2830,69,3,407.57
8435,2830,194,3,242.77
8436,2830,88,4,90.87
8437,2831,128,1,32.69
8438,2831,85,2,173.13
8439,2831,92,4,113.07
8440,2831,33,4,114.21
8441,2832,141,3,408.83
8442,2832,115,1,159.53
8443,2833,196,2,168.88
8444,2834,134,2,490.65
8445,2834,116,4,326.37
8446,2834,76,1,56.48
8447,2834,123,1,183.04
8448,2835,103,4,120.26
8449,2835,101,3,193.16
8450,2835,3,3,482.14
8451,2836,192,4,252.23
8452,2836,59,2,97.77
8453,2836,46,1,482.6
8454,2837,155,3,179.36
8455,2837,120,4,19.36
8456,2837,169,4,446.13
8457,2837,62,3,470.31
8458,2837,150,3,479.65
8459,2838,125,4,16.89
8460,2839,53,1,47.15
8461,2839,184,1,116.57
8462,2839,63,1,348.44
8463,2840,24,4,76.17
8464,2840,58,2,181.15
8465,2840,141,1,163.63
8466,2840,141,1,23.9
8467,2841,94,2,107.32
8468,2842,104,4,15.48
8469,2842,163,4,248.05
8470,2842,131,4,40.08
8471,2843,156,4,331.72
8472,2843,95,4,349.93
8473,2843,149,3,179.96
8474,2844,88,3,488.25
8475,2844,7,3,165.48
8476,2844,167,2,345.72
8477,2844,100,2,283.76
8478,2844,162,1,224.34
8479,2845,74,1,281.78
8480,2845,160,3,471.32
8481,2845,177,3,69.84
8482,2846,16,4,447.64
8483,2846,199,2,388.55
8484,2847,25,1,307.08
8485,2847,182,2,50.8
8486,2847,96,4,151.22
8487,2848,16,2,24.98
8488,2848,171,2,239.42
8489,2849,119,2,17.73
8490,2849,188,2,153.59
8491,2849,15,2,412.15
8492,2850,186,1,393.96
8493,2850,189,3,439.64
8494,2851,150,2,499.34
8495,2851,112,2,148.33
8496,2852,65,1,92.13
8497,2852,184,1,412.26
8498,2852,10,3,360.62
8499,2852,169,2,180.02
8500,2852,147,3,293.58
8501,2853,123,3,48.83
8502,2853,168,2,452.6
8503,2853,84,3,206.28
8504,2854,23,1,105.95
8505,2854,78,2,134.68
8506,2854,129,3,239.13
8507,2854,52,2,302.41
8508,2854,176,4,347.49
8509,2855,140,4,48.16
8510,2855,127,2,148.73
8511,2855,33,1,385.16
8512,2855,39,1,387.77
8513,2856,129,1,497.0
8514,2856,11,1,148.55
8515,2857,9,2,310.94
8516,2857,155,1,280.25
8517,2857,166,1,291.31
8518,2857,174,4,154.5
8519,2857,93,2,98.19
8520,2858,174,1,259.0
8521,2859,83,4,482.29
8522,2859,187,2,51.58
8523,2860,195,4,441.1
8524,2860,161,4,247.08
8525,2861,22,1,429.84
8526,2861,56,1,311.1
8527,2861,130,4,148.83
8528,2861,83,1,60.45
8529,2862,6,2,139.85
8530,2862,68,3,217.78
8531,2863,66,4,386.12
8532,2864,117,3,376.81
8533,2864,40,3,355.21
8534,2864,168,4,80.25
8535,2864,20,4,379.17
8536,2865,7,2,332.76
8537,2865,165,1,50.95
8538,2865,172,1,161.15
8539,2865,177,4,488.39
8540,2866,195,4,430.56
8541,2866,53,1,215.14
8542,2867,4,3,298.93
8543,2868,102,4,344.78
8544,2868,63,2,493.47
8545,2868,64,2,346.56
8546,2868,16,1,249.11
8547,2868,191,3,263.84
8548,2869,127,1,140.8
8549,2869,13,4,102.96
8550,2869,47,2,152.63
8551,2869,8,4,172.13
8552,2869,137,4,150.11
8553,2870,142,2,313.41
8554,2870,167,2,125.49
8555,2870,86,1,421.16
8556,2870,127,2,75.36
8557,2870,84,2,344.52
8558,2871,92,3,499.47
8559,2871,29,2,312.0
8560,2871,30,4,391.95
8561,2872,133,2,390.25
8562,2872,61,4,250.33
8563,2872,144,2,276.16
8564,2873,145,2,76.96
8565,2873,62,1,21.11
8566,2873,178,2,208.54
8567,2873,113,3,261.85
8568,2874,133,4,370.34
8569,2874,183,3,53.64
8570,2874,60,4,384.53
8571,2875,59,1,231.4
8572,2875,89,2,289.67
8573,2875,124,4,23.47
8574,2875,67,3,259.13
8575,2876,29,3,130.27
8576,2877,46,1,354.83
8577,2877,183,2,353.01
8578,2877,18,1,209.97
8579,2877,98,1,55.48
8580,2878,97,1,49.22
8581,2878,156,2,202.84
8582,2879,88,3,356.09
8583,2879,70,4,485.82
8584,2879,67,2,372.05
8585,2880,130,3,462.83
8586,2880,200,2,252.42
8587,2880,23,3,404.44
8588,2880,51,3,439.26
8589,2881,72,3,424.56
8590,2881,91,4,395.02
8591,2881,8,1,119.28
8592,2882,154,4,323.55
8593,2883,199,2,478.45
8594,2883,134,4,400.93
8595,2883,121,3,345.06
8596,2883,177,1,327.56
8597,2884,100,2,269.86
8598,2884,169,1,471.44
8599,2885,150,2,133.03
8600,2886,22,4,343.07
8601,2886,93,1,274.08
8602,2886,18,2,208.87
8603,2886,178,3,428.79
8604,2886,193,1,124.07
8605,2887,144,3,98.47
8606,2887,191,4,407.41
8607,2887,9,1,347.06
8608,2888,85,3,438.76
8609,2888,32,3,406.59
8610,2888,153,3,131.27
8611,2888,157,4,216.73
8612,2888,85,3,73.4
8613,2889,112,2,239.95
8614,2889,44,1,483.78
8615,2889,29,4,483.59
8616,2890,53,3,156.49
8617,2890,149,3,350.07
8618,2890,82,2,120.95
8619,2890,173,1,408.98
8620,2891,59,2,214.17
8621,2891,188,4,360.62
8622,2891,176,1,31.25
8623,2891,114,1,235.24
8624,2891,27,2,343.13
8625,2892,115,4,476.26
8626,2892,189,2,25.27
8627,2892,70,3,281.92
8628,2893,161,2,160.12
8629,2893,90,2,394.65
8630,2894,164,2,244.28
8631,2894,173,4,357.91
8632,2895,147,1,331.47
8633,2895,13,2,210.21
8634,2895,84,4,140.59
8635,2895,117,4,52.45
8636,2896,144,2,442.35
8637,2896,187,1,418.72
8638,2896,120,1,339.19
8639,2896,134,3,41.13
8640,2896,185,1,246.38
8641,2897,107,1,42.65
8642,2898,66,4,357.72
8643,2898,21,1,499.68
8644,2898,130,2,34.87
8645,2899,78,2,367.07
8646,2899,78,4,110.38
8647,2899,188,3,485.18
8648,2900,185,4,485.39
8649,2900,144,4,231.95
8650,2900,15,4,282.36
8651,2900,31,2,173.62
8652,2901,41,1,376.73
8653,2902,141,2,378.7
8654,2903,150,1,309.18
8655,2903,171,4,208.91
8656,2903,5,2,272.87
8657,2903,93,2,276.91
8658,2903,56,3,232.39
8659,2904,195,2,487.67
8660,2904,197,1,415.41
8661,2904,49,4,9.77
8662,2904,194,1,226.27
8663,2905,134,1,266.23
8664,2905,132,4,459.93
8665,2905,181,4,376.97
8666,2905,149,2,86.29
8667,2906,132,2,140.12
8668,2906,70,2,337.83
8669,2906,178,4,248.4
8670,2906,78,4,433.29
8671,2906,176,2,309.77
8672,2907,74,3,406.98
8673,2907,102,3,223.61
8674,2907,110,4,200.61
8675,2907,174,3,49.46
8676,2908,129,1,226.14
8677,2908,151,3,251.71
8678,2909,11,2,157.13
8679,2910,16,2,221.54
8680,2910,46,4,307.67
8681,2911,33,4,333.33
8682,2911,66,3,90.06
8683,2912,58,2,10.0
8684,2912,184,1,499.55
8685,2912,119,3,388.9
8686,2912,11,4,117.41
8687,2913,88,2,325.41
8688,2913,70,4,202.86
8689,2913,123,3,65.47
8690,2913,88,2,243.68
8691,2913,163,1,35.62
8692,2914,103,4,302.24
8693,2914,54,2,72.32
8694,2915,67,2,78.98
8695,2915,91,4,83.87
8696,2916,120,2,448.13
8697,2916,57,4,338.71
8698,2917,54,1,22.5
8699,2917,59,4,413.15
8700,2917,188,1,8.42
8701,2917,178,3,75.57
8702,2917,54,3,468.12
8703,2918,3,3,102.77
8704,2918,60,2,342.99
8705,2918,162,2,269.02
8706,2918,94,4,319.14
8707,2919,93,4,445.97
8708,2919,161,1,138.34
8709,2920,152,3,377.61
8710,2921,108,4,272.48
8711,2921,168,4,151.42
8712,2921,181,3,157.05
8713,2921,187,2,52.45
8714,2922,119,2,220.36
8715,2922,8,3,107.1
8716,2923,166,4,263.59
8717,2923,93,2,135.22
8718,2924,143,2,319.65
8719,2924,147,1,114.37
8720,2924,117,4,457.28
8721,2924,174,2,340.47
8722,2924,21,3,16.31
8723,2925,131,3,379.99
8724,2925,173,4,482.16
8725,2925,93,1,342.06
8726,2925,187,1,68.24
8727,2925,3,4,220.78
8728,2926,164,1,204.62
8729,2926,118,2,495.28
8730,2926,127,4,238.16
8731,2926,77,4,127.07
8732,2927,186,1,445.84
8733,2927,1,2,266.23
8734,2927,48,3,77.59
8735,2928,40,1,166.0
8736,2928,145,4,124.8
8737,2929,53,4,117.79
8738,2929,155,3,309.47
8739,2929,153,3,8.58
8740,2930,83,3,210.31
8741,2930,112,3,103.2
8742,2930,121,1,259.21
8743,2931,39,1,12.77
8744,2932,98,4,114.62
8745,2932,191,2,178.71
8746,2933,185,2,89.16
8747,2933,187,2,146.12
8748,2934,145,2,301.2
8749,2934,17,4,335.43
8750,2934,2,1,292.23
8751,2935,78,4,201.18
8752,2936,54,2,209.61
8753,2936,78,4,387.91
8754,2936,143,2,333.91
8755,2936,132,3,308.95
8756,2937,124,4,398.5
8757,2938,154,2,250.35
8758,2939,198,3,321.06
8759,2939,144,1,12.17
8760,2939,90,4,408.23
8761,2940,112,3,131.2
8762,2940,127,2,345.89
8763,2940,60,4,385.22
8764,2940,15,3,69.73
8765,2941,169,3,197.55
8766,2942,49,4,273.45
8767,2942,78,4,224.06
8768,2942,152,2,488.45
8769,2942,71,2,408.57
8770,2942,91,1,305.08
8771,2943,159,2,254.17
8772,2943,102,2,374.72
8773,2943,15,2,123.67
8774,2944,173,4,143.81
8775,2944,156,2,136.28
8776,2944,57,3,388.39
8777,2944,60,3,129.31
8778,2944,104,3,92.52
8779,2945,176,3,197.49
8780,2946,116,1,7.53
8781,2946,140,1,108.74
8782,2946,80,4,312.84
8783,2946,98,4,5.34
8784,2946,77,1,109.91
8785,2947,71,4,218.0
8786,2947,150,1,330.25
8787,2947,21,4,45.13
8788,2947,46,1,407.18
8789,2948,175,4,350.88
8790,2948,90,4,356.53
8791,2948,183,1,321.04
8792,2948,164,1,25.99
8793,2948,78,1,160.36
8794,2949,56,3,69.86
8795,2949,140,4,358.75
8796,2950,26,2,260.23
8797,2951,43,3,393.78
8798,2952,3,1,495.8
8799,2952,8,1,96.26
8800,2952,76,3,428.79
8801,2952,25,1,456.05
8802,2952,144,1,195.46
8803,2953,76,1,98.9
8804,2953,103,3,22.91
8805,2953,92,3,64.8
8806,2953,25,2,417.49
8807,2953,148,4,268.47
8808,2954,170,4,43.02
8809,2954,2,1,322.8
8810,2954,157,2,300.74
8811,2954,53,2,376.85
8812,2955,5,4,459.61
8813,2955,180,1,302.08
8814,2955,22,2,481.61
8815,2956,20,2,143.33
8816,2956,91,2,481.05
8817,2957,11,1,472.12
8818,2957,55,4,437.03
8819,2957,19,4,250.53
8820,2958,99,2,359.59
8821,2958,66,1,197.39
8822,2958,28,1,346.8
8823,2959,190,2,361.8
8824,2959,167,2,458.84
8825,2959,100,3,471.88
8826,2959,110,3,247.74
8827,2960,31,4,28.79
8828,2961,21,1,335.28
8829,2961,34,2,438.03
8830,2961,158,2,101.86
8831,2961,47,3,181.8
8832,2961,191,4,292.5
8833,2962,110,2,114.48
8834,2963,154,4,279.71
8835,2963,177,1,423.68
8836,2963,150,4,318.47
8837,2964,13,3,182.86
8838,2964,89,2,49.08
8839,2964,37,1,422.06
8840,2964,109,1,261.84
8841,2964,104,3,389.11
8842,2965,65,3,374.84
8843,2966,139,1,347.44
8844,2967,10,2,140.22
8845,2967,145,3,135.49
8846,2967,145,3,19.77
8847,2968,175,3,415.17
8848,2968,129,1,209.92
8849,2968,34,4,134.83
8850,2968,102,4,299.09
8851,2968,57,3,287.89
8852,2969,37,3,43.7
8853,2969,37,1,148.73
8854,2969,92,4,465.31
8855,2970,46,3,424.75
8856,2970,173,3,229.8
8857,2970,193,4,304.39
8858,2970,154,3,101.65
8859,2971,127,2,264.6
8860,2971,162,4,66.11
8861,2971,76,4,445.62
8862,2972,35,4,69.09
8863,2973,22,1,380.48
8864,2973,100,2,385.52
8865,2973,139,4,220.52
8866,2973,197,2,157.68
8867,2974,103,4,244.14
8868,2974,12,1,200.94
8869,2974,97,2,420.4
8870,2975,12,2,36.14
8871,2975,94,4,476.16
8872,2975,53,1,359.82
8873,2976,71,2,480.71
8874,2976,88,2,174.08
8875,2977,1,3,373.84
8876,2978,154,4,439.89
8877,2978,116,2,58.46
8878,2978,15,3,387.49
8879,2979,85,2,384.93
8880,2979,49,1,259.94
8881,2980,85,2,147.64
8882,2981,33,1,8.28
8883,2981,22,2,461.07
8884,2982,191,2,364.14
8885,2982,71,1,144.11
8886,2982,8,4,258.44
8887,2983,124,2,346.14
8888,2983,78,1,379.38
8889,2983,25,1,216.41
8890,2983,136,2,117.9
8891,2984,145,1,253.61
8892,2984,168,1,480.26
8893,2984,175,4,79.55
8894,2984,80,2,486.84
8895,2984,89,4,262.06
8896,2985,174,3,184.0
8897,2985,122,4,486.34
8898,2986,107,2,384.79
8899,2986,77,2,101.73
8900,2987,81,3,151.24
8901,2987,48,2,321.5
8902,2988,18,4,485.15
8903,2989,142,1,168.9
8904,2989,64,3,171.52
8905,2990,48,4,83.62
8906,2990,68,4,201.37
8907,2990,112,4,457.97
8908,2990,182,1,268.48
8909,2990,139,4,153.12
8910,2991,21,2,32.53
8911,2991,121,3,107.77
8912,2991,176,2,359.81
8913,2991,100,3,304.07
8914,2992,102,2,52.16
8915,2992,168,1,242.98
8916,2993,68,2,6.88
8917,2993,32,1,403.61
8918,2993,21,3,461.38
8919,2994,153,4,466.03
8920,2994,91,4,159.38
8921,2994,53,2,39.22
8922,2994,157,4,52.86
8923,2994,32,3,117.26
8924,2995,149,4,86.49
8925,2995,111,4,19.1
8926,2995,7,1,374.42
8927,2996,76,3,301.88
8928,2996,128,3,370.75
8929,2997,184,4,315.31
8930,2997,188,1,419.75
8931,2997,122,4,31.58
8932,2997,182,2,62.22
8933,2997,147,2,252.07
8934,2998,112,2,259.91
8935,2998,126,3,293.77
8936,2998,12,2,111.12
8937,2998,42,2,97.18
8938,2999,68,1,465.04
8939,2999,113,1,148.47
8940,2999,53,1,490.38
8941,3000,102,4,158.28
8942,3000,121,4,131.64
8943,3001,104,4,208.51
8944,3001,196,3,204.1
8945,3002,184,2,85.22
8946,3002,141,2,64.47
8947,3002,47,2,64.86
8948,3002,55,4,433.28
8949,3003,143,3,382.47
8950,3003,35,4,134.41
8951,3003,56,2,102.79
8952,3003,3,3,362.35
8953,3004,146,2,332.82
8954,3004,10,4,203.44
8955,3004,102,1,444.28
8956,3004,140,3,494.33
8957,3005,65,3,106.76
8958,3005,88,3,291.25
8959,3006,134,3,490.82
8960,3007,26,2,483.6
8961,3007,47,1,19.4
8962,3007,100,2,236.5
8963,3008,194,1,156.93
8964,3008,182,2,395.7
8965,3008,65,1,46.17
8966,3008,106,3,291.8
8967,3009,161,3,288.49
8968,3009,67,2,41.26
8969,3009,64,4,289.04
8970,3009,51,1,108.24
